monitoring_year,site_code,sp_code4,number_territories,monitoring_biomass_g,sitetype,sitesize,woodbelowbrowse,woodabovebrowse
1991,IDSS,NOMO,2.00,96.09,terrestrial,10.90,to delete,to delete
1991,IDSS,RWBL,2.50,145.05,terrestrial,10.90,to delete,to delete
1991,IDSS,SOSP,5.00,103.42,terrestrial,10.90,to delete,to delete
1991,IDSS,TRES,6.00,129.29,terrestrial,10.90,to delete,to delete
1993,IDSS,AMRO,1.00,78.09,terrestrial,10.90,990.00,3.00
1993,IDSS,BRTH,3.00,204.28,terrestrial,10.90,990.00,3.00
1993,IDSS,CHSP,4.00,48.74,terrestrial,10.90,990.00,3.00
1993,IDSS,COGR,3.00,331.67,terrestrial,10.90,990.00,3.00
1993,IDSS,EAKI,3.50,138.27,terrestrial,10.90,990.00,3.00
1993,IDSS,EUST,2.50,192.67,terrestrial,10.90,990.00,3.00
1993,IDSS,FISP,2.00,24.07,terrestrial,10.90,990.00,3.00
1993,IDSS,KILL,2.00,117.25,terrestrial,10.90,990.00,3.00
1993,IDSS,RWBL,9.00,522.18,terrestrial,10.90,990.00,3.00
1993,IDSS,SOSP,4.00,82.74,terrestrial,10.90,990.00,3.00
1993,IDSS,SPSA,1.00,40.65,terrestrial,10.90,990.00,3.00
1993,IDSS,TRES,14.50,312.46,terrestrial,10.90,990.00,3.00
1995,IDSS,BHCO,2.00,92.67,terrestrial,10.90,1383.00,3.00
1995,IDSS,CHSP,5.00,60.92,terrestrial,10.90,1383.00,3.00
1995,IDSS,COGR,1.00,110.56,terrestrial,10.90,1383.00,3.00
1995,IDSS,EAKI,2.00,79.01,terrestrial,10.90,1383.00,3.00
1995,IDSS,EUST,6.00,462.41,terrestrial,10.90,1383.00,3.00
1995,IDSS,FISP,3.00,36.11,terrestrial,10.90,1383.00,3.00
1995,IDSS,NHWR,2.50,26.68,terrestrial,10.90,1383.00,3.00
1995,IDSS,KILL,2.00,117.25,terrestrial,10.90,1383.00,3.00
1995,IDSS,NRWS,2.00,32.31,terrestrial,10.90,1383.00,3.00
1995,IDSS,RWBL,2.00,116.04,terrestrial,10.90,1383.00,3.00
1995,IDSS,SOSP,5.50,113.77,terrestrial,10.90,1383.00,3.00
1995,IDSS,SPSA,2.00,81.30,terrestrial,10.90,1383.00,3.00
1995,IDSS,TRES,22.00,474.07,terrestrial,10.90,1383.00,3.00
1997,IDSS,BHCO,1.00,46.33,terrestrial,10.90,614.00,4.00
1997,IDSS,BRTH,1.00,68.09,terrestrial,10.90,614.00,4.00
1997,IDSS,CHSP,4.00,48.74,terrestrial,10.90,614.00,4.00
1997,IDSS,EAKI,1.50,59.26,terrestrial,10.90,614.00,4.00
1997,IDSS,EUST,1.00,77.07,terrestrial,10.90,614.00,4.00
1997,IDSS,FISP,5.00,60.18,terrestrial,10.90,614.00,4.00
1997,IDSS,NHWR,1.50,16.01,terrestrial,10.90,614.00,4.00
1997,IDSS,KILL,1.00,58.63,terrestrial,10.90,614.00,4.00
1997,IDSS,NOMO,1.00,48.05,terrestrial,10.90,614.00,4.00
1997,IDSS,RWBL,10.00,580.20,terrestrial,10.90,614.00,4.00
1997,IDSS,SOSP,6.00,124.11,terrestrial,10.90,614.00,4.00
1997,IDSS,SPSA,1.00,40.65,terrestrial,10.90,614.00,4.00
1997,IDSS,TRES,19.00,409.42,terrestrial,10.90,614.00,4.00
2003,IDSS,BHCO,1.00,46.33,terrestrial,10.90,88.00,5.00
2003,IDSS,BRTH,5.00,340.47,terrestrial,10.90,88.00,5.00
2003,IDSS,CHSP,6.00,73.11,terrestrial,10.90,88.00,5.00
2003,IDSS,COGR,2.00,221.11,terrestrial,10.90,88.00,5.00
2003,IDSS,COYE,0.50,5.23,terrestrial,10.90,88.00,5.00
2003,IDSS,EAKI,3.00,118.51,terrestrial,10.90,88.00,5.00
2003,IDSS,EUST,2.00,154.14,terrestrial,10.90,88.00,5.00
2003,IDSS,NHWR,1.00,10.67,terrestrial,10.90,88.00,5.00
2003,IDSS,KILL,5.00,293.13,terrestrial,10.90,88.00,5.00
2003,IDSS,MODO,2.00,263.04,terrestrial,10.90,88.00,5.00
2003,IDSS,NOMO,2.50,120.12,terrestrial,10.90,88.00,5.00
2003,IDSS,RWBL,1.00,58.02,terrestrial,10.90,88.00,5.00
2003,IDSS,SOSP,3.00,62.05,terrestrial,10.90,88.00,5.00
2003,IDSS,TRES,10.50,226.26,terrestrial,10.90,88.00,5.00
2003,IDSS,WAVI,2.00,26.94,terrestrial,10.90,88.00,5.00
2003,IDSS,YEWA,0.50,4.87,terrestrial,10.90,88.00,5.00
2004,IDSS,BRTH,2.00,136.19,terrestrial,10.90,152.00,4.00
2004,IDSS,CHSP,7.00,85.29,terrestrial,10.90,152.00,4.00
2004,IDSS,COGR,2.00,221.11,terrestrial,10.90,152.00,4.00
2004,IDSS,EAKI,2.50,98.76,terrestrial,10.90,152.00,4.00
2004,IDSS,EUST,1.00,77.07,terrestrial,10.90,152.00,4.00
2004,IDSS,EWPW,1.00,53.40,terrestrial,10.90,152.00,4.00
2004,IDSS,FISP,2.00,24.07,terrestrial,10.90,152.00,4.00
2004,IDSS,NHWR,2.00,21.35,terrestrial,10.90,152.00,4.00
2004,IDSS,KILL,2.00,117.25,terrestrial,10.90,152.00,4.00
2004,IDSS,MODO,2.00,263.04,terrestrial,10.90,152.00,4.00
2004,IDSS,NOMO,2.00,96.09,terrestrial,10.90,152.00,4.00
2004,IDSS,TRES,10.50,226.26,terrestrial,10.90,152.00,4.00
2006,IDSS,BRTH,2.50,170.24,terrestrial,10.90,235.00,4.00
2006,IDSS,CHSP,5.00,60.92,terrestrial,10.90,235.00,4.00
2006,IDSS,COGR,2.50,276.39,terrestrial,10.90,235.00,4.00
2006,IDSS,EAKI,2.50,98.76,terrestrial,10.90,235.00,4.00
2006,IDSS,FISP,4.00,48.14,terrestrial,10.90,235.00,4.00
2006,IDSS,GRCA,1.00,35.68,terrestrial,10.90,235.00,4.00
2006,IDSS,NHWR,2.00,21.35,terrestrial,10.90,235.00,4.00
2006,IDSS,MODO,2.00,263.04,terrestrial,10.90,235.00,4.00
2006,IDSS,NOMO,2.50,120.12,terrestrial,10.90,235.00,4.00
2006,IDSS,RWBL,1.50,87.03,terrestrial,10.90,235.00,4.00
2006,IDSS,TRES,9.50,204.71,terrestrial,10.90,235.00,4.00
2008,IDSS,AMRO,1.50,117.14,terrestrial,10.90,394.00,4.00
2008,IDSS,AMWO,1.00,161.17,terrestrial,10.90,394.00,4.00
2008,IDSS,BRTH,2.00,136.19,terrestrial,10.90,394.00,4.00
2008,IDSS,CHSP,5.50,67.02,terrestrial,10.90,394.00,4.00
2008,IDSS,COGR,1.00,110.56,terrestrial,10.90,394.00,4.00
2008,IDSS,EAKI,2.00,79.01,terrestrial,10.90,394.00,4.00
2008,IDSS,EUST,2.00,154.14,terrestrial,10.90,394.00,4.00
2008,IDSS,EWPW,1.00,53.40,terrestrial,10.90,394.00,4.00
2008,IDSS,FISP,5.00,60.18,terrestrial,10.90,394.00,4.00
2008,IDSS,GRCA,2.00,71.37,terrestrial,10.90,394.00,4.00
2008,IDSS,NHWR,3.00,32.02,terrestrial,10.90,394.00,4.00
2008,IDSS,KILL,2.00,117.25,terrestrial,10.90,394.00,4.00
2008,IDSS,NOMO,1.00,48.05,terrestrial,10.90,394.00,4.00
2008,IDSS,RWBL,4.00,232.08,terrestrial,10.90,394.00,4.00
2008,IDSS,SOSP,1.50,31.03,terrestrial,10.90,394.00,4.00
2008,IDSS,TRES,5.00,107.74,terrestrial,10.90,394.00,4.00
2008,IDSS,YBCU,1.00,58.38,terrestrial,10.90,394.00,4.00
2011,IDSS,AMRO,2.00,156.18,terrestrial,10.90,606.00,1.00
2011,IDSS,AMWO,1.00,161.17,terrestrial,10.90,606.00,1.00
2011,IDSS,BHCO,2.00,92.67,terrestrial,10.90,606.00,1.00
2011,IDSS,BRTH,2.00,136.19,terrestrial,10.90,606.00,1.00
2011,IDSS,CHSP,11.00,134.03,terrestrial,10.90,606.00,1.00
2011,IDSS,COYE,1.50,15.68,terrestrial,10.90,606.00,1.00
2011,IDSS,EAKI,3.00,118.51,terrestrial,10.90,606.00,1.00
2011,IDSS,FISP,10.00,120.35,terrestrial,10.90,606.00,1.00
2011,IDSS,GRCA,3.00,107.05,terrestrial,10.90,606.00,1.00
2011,IDSS,NHWR,3.00,32.02,terrestrial,10.90,606.00,1.00
2011,IDSS,NOMO,2.00,96.09,terrestrial,10.90,606.00,1.00
2011,IDSS,RWBL,4.00,232.08,terrestrial,10.90,606.00,1.00
2011,IDSS,SOSP,5.00,103.42,terrestrial,10.90,606.00,1.00
2011,IDSS,TRES,5.00,107.74,terrestrial,10.90,606.00,1.00
2011,IDSS,WISN,0.50,56.03,terrestrial,10.90,606.00,1.00
2011,IDSS,YEWA,7.00,68.13,terrestrial,10.90,606.00,1.00
2012,IDSS,BHCO,2.00,92.67,terrestrial,10.90,415.00,4.00
2012,IDSS,BOBO,1.00,31.91,terrestrial,10.90,415.00,4.00
2012,IDSS,BRTH,2.00,136.19,terrestrial,10.90,415.00,4.00
2012,IDSS,CEDW,2.00,66.21,terrestrial,10.90,415.00,4.00
2012,IDSS,CHSP,7.00,85.29,terrestrial,10.90,415.00,4.00
2012,IDSS,EAKI,3.00,118.51,terrestrial,10.90,415.00,4.00
2012,IDSS,EWPW,1.00,53.40,terrestrial,10.90,415.00,4.00
2012,IDSS,FISP,9.00,108.32,terrestrial,10.90,415.00,4.00
2012,IDSS,GCFL,1.00,34.70,terrestrial,10.90,415.00,4.00
2012,IDSS,NOMO,1.00,48.05,terrestrial,10.90,415.00,4.00
2012,IDSS,RWBL,4.00,232.08,terrestrial,10.90,415.00,4.00
2012,IDSS,SOSP,6.00,124.11,terrestrial,10.90,415.00,4.00
2012,IDSS,TRES,5.00,107.74,terrestrial,10.90,415.00,4.00
2012,IDSS,YEWA,6.00,58.40,terrestrial,10.90,415.00,4.00
2016,IDSS,AMWO,2.00,322.33,terrestrial,10.90,211.00,10.00
2016,IDSS,BRTH,2.00,136.19,terrestrial,10.90,211.00,10.00
2016,IDSS,CHSP,7.50,91.39,terrestrial,10.90,211.00,10.00
2016,IDSS,COYE,4.00,41.82,terrestrial,10.90,211.00,10.00
2016,IDSS,EAKI,3.00,118.51,terrestrial,10.90,211.00,10.00
2016,IDSS,EATO,1.00,38.94,terrestrial,10.90,211.00,10.00
2016,IDSS,EUST,1.00,77.07,terrestrial,10.90,211.00,10.00
2016,IDSS,FISP,10.50,126.37,terrestrial,10.90,211.00,10.00
2016,IDSS,GCFL,1.50,52.06,terrestrial,10.90,211.00,10.00
2016,IDSS,GRCA,1.00,35.68,terrestrial,10.90,211.00,10.00
2016,IDSS,NHWR,2.00,21.35,terrestrial,10.90,211.00,10.00
2016,IDSS,NOMO,1.50,72.07,terrestrial,10.90,211.00,10.00
2016,IDSS,RWBL,4.00,232.08,terrestrial,10.90,211.00,10.00
2016,IDSS,TRES,6.00,129.29,terrestrial,10.90,211.00,10.00
2016,IDSS,YEWA,1.00,9.73,terrestrial,10.90,211.00,10.00
2018,IDSS,AMRO,1.00,78.09,terrestrial,10.90,208.00,11.00
2018,IDSS,AMWO,1.00,161.17,terrestrial,10.90,208.00,11.00
2018,IDSS,BGGN,1.00,6.02,terrestrial,10.90,208.00,11.00
2018,IDSS,BRTH,3.00,204.28,terrestrial,10.90,208.00,11.00
2018,IDSS,CHSP,7.00,85.29,terrestrial,10.90,208.00,11.00
2018,IDSS,COGR,1.00,110.56,terrestrial,10.90,208.00,11.00
2018,IDSS,EAKI,2.00,79.01,terrestrial,10.90,208.00,11.00
2018,IDSS,EATO,2.00,77.89,terrestrial,10.90,208.00,11.00
2018,IDSS,EUST,1.00,77.07,terrestrial,10.90,208.00,11.00
2018,IDSS,EWPW,1.00,53.40,terrestrial,10.90,208.00,11.00
2018,IDSS,FISP,8.00,96.28,terrestrial,10.90,208.00,11.00
2018,IDSS,MALL,1.00,1113.00,terrestrial,10.90,208.00,11.00
2018,IDSS,NOCA,2.00,84.06,terrestrial,10.90,208.00,11.00
2018,IDSS,RWBL,6.00,348.12,terrestrial,10.90,208.00,11.00
2018,IDSS,SOSP,4.00,82.74,terrestrial,10.90,208.00,11.00
2018,IDSS,TRES,1.00,21.55,terrestrial,10.90,208.00,11.00
2018,IDSS,YBCU,0.50,29.19,terrestrial,10.90,208.00,11.00
2018,IDSS,YEWA,2.00,19.47,terrestrial,10.90,208.00,11.00
2021,IDSS,AMCR,0.50,253.00,terrestrial,10.90,261.00,9.00
2021,IDSS,AMRO,1.00,78.09,terrestrial,10.90,261.00,9.00
2021,IDSS,AMWO,2.00,322.33,terrestrial,10.90,261.00,9.00
2021,IDSS,BCCH,1.00,10.76,terrestrial,10.90,261.00,9.00
2021,IDSS,BRTH,5.00,340.47,terrestrial,10.90,261.00,9.00
2021,IDSS,CHSP,4.00,48.74,terrestrial,10.90,261.00,9.00
2021,IDSS,COGR,4.00,442.23,terrestrial,10.90,261.00,9.00
2021,IDSS,EAKI,2.00,79.01,terrestrial,10.90,261.00,9.00
2021,IDSS,EUST,2.00,154.14,terrestrial,10.90,261.00,9.00
2021,IDSS,EWPW,2.00,106.80,terrestrial,10.90,261.00,9.00
2021,IDSS,FISP,11.00,132.39,terrestrial,10.90,261.00,9.00
2021,IDSS,GRCA,1.00,35.68,terrestrial,10.90,261.00,9.00
2021,IDSS,NHWR,1.00,10.67,terrestrial,10.90,261.00,9.00
2021,IDSS,KILL,1.00,58.63,terrestrial,10.90,261.00,9.00
2021,IDSS,MALL,1.00,1113.00,terrestrial,10.90,261.00,9.00
2021,IDSS,MODO,1.00,131.52,terrestrial,10.90,261.00,9.00
2021,IDSS,NOCA,1.00,42.03,terrestrial,10.90,261.00,9.00
2021,IDSS,RWBL,8.00,464.16,terrestrial,10.90,261.00,9.00
2021,IDSS,SOSP,2.00,41.37,terrestrial,10.90,261.00,9.00
2021,IDSS,TRES,1.00,21.55,terrestrial,10.90,261.00,9.00
1991,RARO,AGOL,2.00,25.67,terrestrial,13.10,to delete,to delete
1991,RARO,AMWO,1.00,161.17,terrestrial,13.10,to delete,to delete
1991,RARO,BAOR,6.00,204.71,terrestrial,13.10,to delete,to delete
1991,RARO,BCCH,1.50,16.14,terrestrial,13.10,to delete,to delete
1991,RARO,BHCO,3.50,162.17,terrestrial,13.10,to delete,to delete
1991,RARO,BLJA,1.00,85.46,terrestrial,13.10,to delete,to delete
1991,RARO,COGR,4.50,497.51,terrestrial,13.10,to delete,to delete
1991,RARO,COYE,7.00,73.19,terrestrial,13.10,to delete,to delete
1991,RARO,DOWO,2.00,53.82,terrestrial,13.10,to delete,to delete
1991,RARO,EAKI,5.00,197.52,terrestrial,13.10,to delete,to delete
1991,RARO,EATO,1.00,38.94,terrestrial,13.10,to delete,to delete
1991,RARO,EAWP,9.00,126.90,terrestrial,13.10,to delete,to delete
1991,RARO,EUST,5.50,423.87,terrestrial,13.10,to delete,to delete
1991,RARO,FISP,2.50,30.09,terrestrial,13.10,to delete,to delete
1991,RARO,GCFL,2.00,69.41,terrestrial,13.10,to delete,to delete
1991,RARO,GHOW,0.25,376.25,terrestrial,13.10,to delete,to delete
1991,RARO,GRCA,1.00,35.68,terrestrial,13.10,to delete,to delete
1991,RARO,HAWO,1.00,69.55,terrestrial,13.10,to delete,to delete
1991,RARO,NHWR,11.50,122.74,terrestrial,13.10,to delete,to delete
1991,RARO,NOFL,1.50,190.68,terrestrial,13.10,to delete,to delete
1991,RARO,REVI,3.00,51.86,terrestrial,13.10,to delete,to delete
1991,RARO,RWBL,18.00,1044.36,terrestrial,13.10,to delete,to delete
1991,RARO,SOSP,14.00,289.58,terrestrial,13.10,to delete,to delete
1991,RARO,TRES,7.00,150.84,terrestrial,13.10,to delete,to delete
1991,RARO,WAVI,1.00,13.47,terrestrial,13.10,to delete,to delete
1991,RARO,YEWA,9.50,92.46,terrestrial,13.10,to delete,to delete
1992,RARO,AMKE,1.00,115.50,terrestrial,13.10,359.00,0.00
1992,RARO,AMWO,1.00,161.17,terrestrial,13.10,359.00,0.00
1992,RARO,BAOR,4.50,153.54,terrestrial,13.10,359.00,0.00
1992,RARO,BHCO,2.50,115.84,terrestrial,13.10,359.00,0.00
1992,RARO,BLJA,1.00,85.46,terrestrial,13.10,359.00,0.00
1992,RARO,CARW,0.25,4.87,terrestrial,13.10,359.00,0.00
1992,RARO,COGR,5.00,552.79,terrestrial,13.10,359.00,0.00
1992,RARO,COYE,3.50,36.59,terrestrial,13.10,359.00,0.00
1992,RARO,DOWO,1.00,26.91,terrestrial,13.10,359.00,0.00
1992,RARO,EAKI,5.00,197.52,terrestrial,13.10,359.00,0.00
1992,RARO,EAWP,5.00,70.50,terrestrial,13.10,359.00,0.00
1992,RARO,EUST,6.00,462.41,terrestrial,13.10,359.00,0.00
1992,RARO,FISP,2.00,24.07,terrestrial,13.10,359.00,0.00
1992,RARO,GCFL,1.50,52.06,terrestrial,13.10,359.00,0.00
1992,RARO,NHWR,10.00,106.73,terrestrial,13.10,359.00,0.00
1992,RARO,NOFL,2.00,254.25,terrestrial,13.10,359.00,0.00
1992,RARO,REVI,5.50,95.07,terrestrial,13.10,359.00,0.00
1992,RARO,RWBL,11.50,667.23,terrestrial,13.10,359.00,0.00
1992,RARO,SOSP,7.50,155.13,terrestrial,13.10,359.00,0.00
1992,RARO,TRES,6.00,129.29,terrestrial,13.10,359.00,0.00
1992,RARO,WAVI,1.00,13.47,terrestrial,13.10,359.00,0.00
1992,RARO,WODU,1.00,657.50,terrestrial,13.10,359.00,0.00
1992,RARO,YEWA,5.50,53.53,terrestrial,13.10,359.00,0.00
1996,RARO,AMRE,5.50,45.61,terrestrial,13.10,1718.00,19.00
1996,RARO,BAOR,5.50,187.66,terrestrial,13.10,1718.00,19.00
1996,RARO,BCCH,0.25,2.69,terrestrial,13.10,1718.00,19.00
1996,RARO,BGGN,2.00,12.05,terrestrial,13.10,1718.00,19.00
1996,RARO,BHCO,1.00,46.33,terrestrial,13.10,1718.00,19.00
1996,RARO,BLJA,1.00,85.46,terrestrial,13.10,1718.00,19.00
1996,RARO,COGR,3.00,331.67,terrestrial,13.10,1718.00,19.00
1996,RARO,COYE,9.50,99.33,terrestrial,13.10,1718.00,19.00
1996,RARO,EAKI,5.50,217.27,terrestrial,13.10,1718.00,19.00
1996,RARO,EATO,1.00,38.94,terrestrial,13.10,1718.00,19.00
1996,RARO,EAWP,5.50,77.55,terrestrial,13.10,1718.00,19.00
1996,RARO,EUST,2.00,154.14,terrestrial,13.10,1718.00,19.00
1996,RARO,EWPW,1.00,53.40,terrestrial,13.10,1718.00,19.00
1996,RARO,FISP,0.50,6.02,terrestrial,13.10,1718.00,19.00
1996,RARO,GCFL,1.00,34.70,terrestrial,13.10,1718.00,19.00
1996,RARO,GRCA,1.00,35.68,terrestrial,13.10,1718.00,19.00
1996,RARO,NHWR,13.50,144.09,terrestrial,13.10,1718.00,19.00
1996,RARO,INBU,0.50,7.13,terrestrial,13.10,1718.00,19.00
1996,RARO,MODO,4.00,526.09,terrestrial,13.10,1718.00,19.00
1996,RARO,NOFL,1.00,127.12,terrestrial,13.10,1718.00,19.00
1996,RARO,RBWO,0.25,18.14,terrestrial,13.10,1718.00,19.00
1996,RARO,REVI,4.00,69.14,terrestrial,13.10,1718.00,19.00
1996,RARO,RTHU,1.00,3.20,terrestrial,13.10,1718.00,19.00
1996,RARO,RWBL,14.00,812.28,terrestrial,13.10,1718.00,19.00
1996,RARO,SOSP,7.00,144.79,terrestrial,13.10,1718.00,19.00
1996,RARO,TRES,8.00,172.39,terrestrial,13.10,1718.00,19.00
1996,RARO,WAVI,5.00,67.36,terrestrial,13.10,1718.00,19.00
1996,RARO,WBNU,1.00,20.68,terrestrial,13.10,1718.00,19.00
1996,RARO,YBCU,1.00,58.38,terrestrial,13.10,1718.00,19.00
1996,RARO,YEWA,9.50,92.46,terrestrial,13.10,1718.00,19.00
1999,RARO,AMWO,2.00,322.33,terrestrial,13.10,1602.00,14.00
1999,RARO,BAOR,10.50,358.25,terrestrial,13.10,1602.00,14.00
1999,RARO,BCCH,1.00,10.76,terrestrial,13.10,1602.00,14.00
1999,RARO,BGGN,2.00,12.05,terrestrial,13.10,1602.00,14.00
1999,RARO,BHCO,1.50,69.50,terrestrial,13.10,1602.00,14.00
1999,RARO,COGR,3.00,331.67,terrestrial,13.10,1602.00,14.00
1999,RARO,COYE,7.00,73.19,terrestrial,13.10,1602.00,14.00
1999,RARO,EAKI,6.50,256.78,terrestrial,13.10,1602.00,14.00
1999,RARO,EATO,1.00,38.94,terrestrial,13.10,1602.00,14.00
1999,RARO,EAWP,7.50,105.75,terrestrial,13.10,1602.00,14.00
1999,RARO,EWPW,5.00,267.00,terrestrial,13.10,1602.00,14.00
1999,RARO,FISP,1.00,12.04,terrestrial,13.10,1602.00,14.00
1999,RARO,GCFL,3.00,104.11,terrestrial,13.10,1602.00,14.00
1999,RARO,GRCA,2.00,71.37,terrestrial,13.10,1602.00,14.00
1999,RARO,NHWR,7.50,80.05,terrestrial,13.10,1602.00,14.00
1999,RARO,LEFL,0.50,5.03,terrestrial,13.10,1602.00,14.00
1999,RARO,NOFL,3.00,381.37,terrestrial,13.10,1602.00,14.00
1999,RARO,RBWO,1.00,72.54,terrestrial,13.10,1602.00,14.00
1999,RARO,REVI,6.50,112.35,terrestrial,13.10,1602.00,14.00
1999,RARO,RTHA,0.50,563.00,terrestrial,13.10,1602.00,14.00
1999,RARO,RWBL,18.00,1044.36,terrestrial,13.10,1602.00,14.00
1999,RARO,SOSP,5.50,113.77,terrestrial,13.10,1602.00,14.00
1999,RARO,TRES,10.00,215.49,terrestrial,13.10,1602.00,14.00
1999,RARO,WAVI,4.00,53.89,terrestrial,13.10,1602.00,14.00
1999,RARO,YEWA,8.50,82.73,terrestrial,13.10,1602.00,14.00
2001,RARO,AMWO,2.00,322.33,terrestrial,13.10,1560.00,10.00
2001,RARO,BAOR,7.00,238.83,terrestrial,13.10,1560.00,10.00
2001,RARO,BHCO,2.00,92.67,terrestrial,13.10,1560.00,10.00
2001,RARO,BLJA,2.00,170.91,terrestrial,13.10,1560.00,10.00
2001,RARO,COGR,1.00,110.56,terrestrial,13.10,1560.00,10.00
2001,RARO,COYE,6.00,62.73,terrestrial,13.10,1560.00,10.00
2001,RARO,DOWO,2.00,53.82,terrestrial,13.10,1560.00,10.00
2001,RARO,EAKI,5.50,217.27,terrestrial,13.10,1560.00,10.00
2001,RARO,EATO,2.00,77.89,terrestrial,13.10,1560.00,10.00
2001,RARO,EAWP,7.00,98.70,terrestrial,13.10,1560.00,10.00
2001,RARO,EUST,2.50,192.67,terrestrial,13.10,1560.00,10.00
2001,RARO,FISP,4.50,54.16,terrestrial,13.10,1560.00,10.00
2001,RARO,GRCA,2.00,71.37,terrestrial,13.10,1560.00,10.00
2001,RARO,NHWR,19.00,202.79,terrestrial,13.10,1560.00,10.00
2001,RARO,NOFL,1.50,190.68,terrestrial,13.10,1560.00,10.00
2001,RARO,REVI,2.00,34.57,terrestrial,13.10,1560.00,10.00
2001,RARO,RWBL,10.00,580.20,terrestrial,13.10,1560.00,10.00
2001,RARO,SOSP,7.00,144.79,terrestrial,13.10,1560.00,10.00
2001,RARO,TRES,6.00,129.29,terrestrial,13.10,1560.00,10.00
2001,RARO,WAVI,2.00,26.94,terrestrial,13.10,1560.00,10.00
2001,RARO,YBCU,1.00,58.38,terrestrial,13.10,1560.00,10.00
2001,RARO,YEWA,4.00,38.93,terrestrial,13.10,1560.00,10.00
2008,RARO,AMWO,1.00,161.17,terrestrial,13.10,1057.00,8.00
2008,RARO,BAOR,4.50,153.54,terrestrial,13.10,1057.00,8.00
2008,RARO,BCCH,1.00,10.76,terrestrial,13.10,1057.00,8.00
2008,RARO,BGGN,3.00,18.07,terrestrial,13.10,1057.00,8.00
2008,RARO,BHCO,2.00,92.67,terrestrial,13.10,1057.00,8.00
2008,RARO,BLJA,1.00,85.46,terrestrial,13.10,1057.00,8.00
2008,RARO,CEDW,1.00,33.10,terrestrial,13.10,1057.00,8.00
2008,RARO,COGR,1.00,110.56,terrestrial,13.10,1057.00,8.00
2008,RARO,COYE,4.50,47.05,terrestrial,13.10,1057.00,8.00
2008,RARO,DOWO,2.00,53.82,terrestrial,13.10,1057.00,8.00
2008,RARO,EAKI,1.00,39.50,terrestrial,13.10,1057.00,8.00
2008,RARO,EATO,1.00,38.94,terrestrial,13.10,1057.00,8.00
2008,RARO,EAWP,4.50,63.45,terrestrial,13.10,1057.00,8.00
2008,RARO,EUST,1.00,77.07,terrestrial,13.10,1057.00,8.00
2008,RARO,EWPW,1.00,53.40,terrestrial,13.10,1057.00,8.00
2008,RARO,FISP,3.00,36.11,terrestrial,13.10,1057.00,8.00
2008,RARO,GCFL,1.00,34.70,terrestrial,13.10,1057.00,8.00
2008,RARO,GRCA,3.00,107.05,terrestrial,13.10,1057.00,8.00
2008,RARO,NHWR,10.00,106.73,terrestrial,13.10,1057.00,8.00
2008,RARO,INBU,1.00,14.26,terrestrial,13.10,1057.00,8.00
2008,RARO,NOFL,1.00,127.12,terrestrial,13.10,1057.00,8.00
2008,RARO,OROR,2.00,42.34,terrestrial,13.10,1057.00,8.00
2008,RARO,REVI,1.00,17.29,terrestrial,13.10,1057.00,8.00
2008,RARO,RWBL,6.00,348.12,terrestrial,13.10,1057.00,8.00
2008,RARO,SOSP,2.00,41.37,terrestrial,13.10,1057.00,8.00
2008,RARO,TRES,4.00,86.19,terrestrial,13.10,1057.00,8.00
2008,RARO,WAVI,3.00,40.42,terrestrial,13.10,1057.00,8.00
2008,RARO,YEWA,18.00,175.19,terrestrial,13.10,1057.00,8.00
2010,RARO,AMWO,2.00,322.33,terrestrial,13.10,1230.00,13.00
2010,RARO,BAOR,5.00,170.60,terrestrial,13.10,1230.00,13.00
2010,RARO,BCCH,2.00,21.52,terrestrial,13.10,1230.00,13.00
2010,RARO,BGGN,1.00,6.02,terrestrial,13.10,1230.00,13.00
2010,RARO,BHCO,1.00,46.33,terrestrial,13.10,1230.00,13.00
2010,RARO,COGR,2.00,221.11,terrestrial,13.10,1230.00,13.00
2010,RARO,COYE,12.50,130.70,terrestrial,13.10,1230.00,13.00
2010,RARO,DOWO,2.00,53.82,terrestrial,13.10,1230.00,13.00
2010,RARO,EAKI,3.00,118.51,terrestrial,13.10,1230.00,13.00
2010,RARO,EATO,3.00,116.83,terrestrial,13.10,1230.00,13.00
2010,RARO,EAWP,5.00,70.50,terrestrial,13.10,1230.00,13.00
2010,RARO,EUST,4.00,308.27,terrestrial,13.10,1230.00,13.00
2010,RARO,EWPW,1.50,80.10,terrestrial,13.10,1230.00,13.00
2010,RARO,FISP,5.00,60.18,terrestrial,13.10,1230.00,13.00
2010,RARO,GCFL,2.00,69.41,terrestrial,13.10,1230.00,13.00
2010,RARO,GRCA,3.00,107.05,terrestrial,13.10,1230.00,13.00
2010,RARO,NHWR,11.50,122.74,terrestrial,13.10,1230.00,13.00
2010,RARO,INBU,3.50,49.92,terrestrial,13.10,1230.00,13.00
2010,RARO,LEFL,3.00,30.17,terrestrial,13.10,1230.00,13.00
2010,RARO,MODO,2.00,263.04,terrestrial,13.10,1230.00,13.00
2010,RARO,NOCA,2.00,84.06,terrestrial,13.10,1230.00,13.00
2010,RARO,NOFL,1.00,127.12,terrestrial,13.10,1230.00,13.00
2010,RARO,OROR,4.00,84.68,terrestrial,13.10,1230.00,13.00
2010,RARO,REVI,4.00,69.14,terrestrial,13.10,1230.00,13.00
2010,RARO,RWBL,12.00,696.24,terrestrial,13.10,1230.00,13.00
2010,RARO,SOSP,9.00,186.16,terrestrial,13.10,1230.00,13.00
