year,sitecode,species_4code_IBP,territories
2019,ROMS,RTHU,0.25
2019,ROMS,YEWA,41
2019,ROMS,NHWR,17.5
2019,ROMS,RWBL,16
2019,ROMS,WAVI,12.5
2019,ROMS,REVI,11.5
2019,ROMS,COYE,10
2019,ROMS,GRCA,9
2019,ROMS,SOSP,7
2019,ROMS,EAKI,6.5
2019,ROMS,EAWP,6
2019,ROMS,BAOR,5.5
2019,ROMS,EUST,5
2019,ROMS,TRES,5
2019,ROMS,BGGN,4
2019,ROMS,AMRE,3
2019,ROMS,GCFL,3
2019,ROMS,INBU,3
2019,ROMS,AMRO,2
2019,ROMS,BCCH,2
2019,ROMS,COGR,2
2019,ROMS,NOFL,2
2019,ROMS,BHCO,1
2019,ROMS,BLJA,1
2019,ROMS,DOWO,1
2019,ROMS,EWPW,1
2019,ROMS,HAWO,1
2019,ROMS,MODO,1
2019,ROMS,NOCA,1
2019,ROMS,OROR,1
2019,ROMS,RBWO,1
2019,ROMS,WBNU,1
2019,ROWB,YEWA,11.5
2019,ROWB,RWBL,10.5
2019,ROWB,NHWR,8
2019,ROWB,REVI,6
2019,ROWB,COYE,5.5
2019,ROWB,EWPW,5
2019,ROWB,AMRE,4
2019,ROWB,EAWP,4
2019,ROWB,BAOR,3
2019,ROWB,BCCH,3
2019,ROWB,GRCA,3
2019,ROWB,MODO,3
2019,ROWB,AMRO,2.5
2019,ROWB,BLJA,2
2019,ROWB,BRTH,2
2019,ROWB,EATO,2
2019,ROWB,GCFL,2
2019,ROWB,RBWO,2
2019,ROWB,YBCU,2
2019,ROWB,BGGN,1
2019,ROWB,CHSP,1
2019,ROWB,COGR,1
2019,ROWB,DOWO,1
2019,ROWB,EAKI,1
2019,ROWB,EUST,1
2019,ROWB,NOFL,1
2019,ROWP,RWBL,25
2019,ROWP,YEWA,23
2019,ROWP,COYE,7
2019,ROWP,GRCA,7
2019,ROWP,REVI,7
2019,ROWP,WAVI,7
2019,ROWP,EAKI,6.5
2019,ROWP,SOSP,6
2019,ROWP,COGR,5
2019,ROWP,EAWP,5
2019,ROWP,EUST,4
2019,ROWP,MODO,4
2019,ROWP,TRES,4
2019,ROWP,WODU,3
2019,ROWP,AMRO,2
2019,ROWP,AMWO,2
2019,ROWP,BAOR,2
2019,ROWP,BCCH,2
2019,ROWP,MAWR,1.5
2019,ROWP,DOWO,1
2019,ROWP,EATO,1
2019,ROWP,NHWR,1
2019,ROWP,LEBI,1
2019,ROWP,NOCA,1
2019,ROWP,NOFL,1
2019,ROWP,RTHU,1
2021,BGGR,YEWA,18.5
2021,BGGR,COYE,14
2021,BGGR,RWBL,14
2021,BGGR,FISP,12.5
2021,BGGR,EATO,7
2021,BGGR,CHSP,5
2021,BGGR,EAKI,2.5
2021,BGGR,AGOL,2
2021,BGGR,BRTH,2
2021,BGGR,CEDW,2
2021,BGGR,MODO,2
2021,BGGR,COGR,1
2021,BGGR,NOFL,1
2021,BGGR,REVI,1
2021,BGGR,BAOR,0.5
2021,BGGR,WITU,0.5
2021,DCJS,COYE,0.25
2021,DCJS,NHWR,0.25
2021,DCJS,CHSP,17.5
2021,DCJS,FISP,16
2021,DCJS,YEWA,8
2021,DCJS,EATO,6
2021,DCJS,BRTH,3
2021,DCJS,AMWO,2
2021,DCJS,BCCH,2
2021,DCJS,BHCO,2
2021,DCJS,RWBL,2
2021,DCJS,TRES,2
2021,DCJS,EAKI,1.5
2021,DCJS,BGGN,1
2021,DCJS,CEDW,1
2021,DCJS,COGR,1
2021,DCJS,MODO,1
2021,DCSD,FISP,14.5
2021,DCSD,NHWR,5.5
2021,DCSD,CHSP,4.5
2021,DCSD,YEWA,3
2021,DCSD,RWBL,2.5
2021,DCSD,BCCH,1.5
2021,DCSD,BGGN,1
2021,DCSD,BRTH,1
2021,DCSD,EATO,1
2021,DCSD,EAKI,0.5
2021,DCSD,EWPW,0.5
2021,DCSD,TRES,0.5
2021,IDSS,FISP,11
2021,IDSS,RWBL,8
2021,IDSS,BRTH,5
2021,IDSS,CHSP,4
2021,IDSS,COGR,4
2021,IDSS,AMWO,2
2021,IDSS,EAKI,2
2021,IDSS,EUST,2
2021,IDSS,EWPW,2
2021,IDSS,SOSP,2
2021,IDSS,AMRO,1
2021,IDSS,BCCH,1
2021,IDSS,GRCA,1
2021,IDSS,NHWR,1
2021,IDSS,KILL,1
2021,IDSS,MALL,1
2021,IDSS,MODO,1
2021,IDSS,NOCA,1
2021,IDSS,TRES,1
2021,IDSS,AMCR,0.5
2021,RARO,SWSP,0.25
2021,RARO,YEWA,28
2021,RARO,NHWR,20.5
2021,RARO,RWBL,16.5
2021,RARO,COYE,11.5
2021,RARO,REVI,6
2021,RARO,TRES,5
2021,RARO,WAVI,5
2021,RARO,EAWP,4.5
2021,RARO,BAOR,4
2021,RARO,GRCA,4
2021,RARO,EAKI,3.5
2021,RARO,AMRE,3
2021,RARO,BHCO,3
2021,RARO,GCFL,3
2021,RARO,INBU,2.5
2021,RARO,AMRO,2
2021,RARO,COGR,2
2021,RARO,EWPW,2
2021,RARO,FISP,2
2021,RARO,MODO,1.5
2021,RARO,AMWO,1
2021,RARO,BCCH,1
2021,RARO,BGGN,1
2021,RARO,BLJA,1
2021,RARO,DOWO,1
2021,RARO,EASO,1
2021,RARO,EATO,1
2021,RARO,EUST,1
2021,RARO,LEFL,1
2021,RARO,NOCA,1
2021,RARO,SOSP,1
2021,RARO,YBCU,1
2021,RARO,WBNU,0.5
2021,RARO,WITU,0.5
2021,ROIS,YEWA,42.5
2021,ROIS,RWBL,39.5
2021,ROIS,NHWR,18
2021,ROIS,WAVI,16.5
2021,ROIS,COYE,9.5
2021,ROIS,EAWP,9
2021,ROIS,EUST,9
2021,ROIS,EAKI,8.5
2021,ROIS,TRES,7
2021,ROIS,AMRO,6
2021,ROIS,BAOR,5.5
2021,ROIS,REVI,5
2021,ROIS,BGGN,4
2021,ROIS,COGR,4
2021,ROIS,BCCH,3
2021,ROIS,GRCA,3
2021,ROIS,GCFL,2
2021,ROIS,MODO,2
2021,ROIS,NOFL,2
2021,ROIS,WBNU,2
2021,ROIS,YBCU,2
2021,ROIS,AMRE,1
2021,ROIS,AMWO,1
2021,ROIS,BAEA,1
2021,ROIS,BHCO,1
2021,ROIS,DOWO,1
2021,ROIS,EASO,1
2021,ROIS,MALL,1
2021,ROIS,NOCA,1
2021,ROIS,OROR,1
2021,ROIS,SOSP,1
2021,ROIS,VIRA,1
2021,ROIS,WIFL,1
2021,ROIS,BLJA,0.5
2021,ROIS,WODU,0.5
2021,ROMF,CHSW,0.25
2021,ROMF,RTHU,0.25
2021,ROMF,REVI,16
2021,ROMF,YEWA,15.5
2021,ROMF,RWBL,11.5
2021,ROMF,BAOR,11
2021,ROMF,NHWR,10
2021,ROMF,WAVI,9
2021,ROMF,AMRE,8
2021,ROMF,COGR,7
2021,ROMF,COYE,7
2021,ROMF,EAWP,6.5
2021,ROMF,TRES,6
2021,ROMF,GCFL,5
2021,ROMF,EAKI,3.5
2021,ROMF,EWPW,3
2021,ROMF,GRCA,3
2021,ROMF,AMRO,2.5
2021,ROMF,BHCO,2
2021,ROMF,EUST,2
2021,ROMF,MODO,2
2021,ROMF,NOFL,2
2021,ROMF,RBWO,2
2021,ROMF,YBCU,2
2021,ROMF,AMWO,1
2021,ROMF,BLJA,1
2021,ROMF,INBU,1
2021,ROMF,NOCA,1
2021,ROMF,WBNU,1
2021,ROMF,WITU,1
2021,ROMF,WODU,1
2021,ROMF,GHOW,0.5
2021,ROMF,SWSP,0.5
2021,ROMS,CHSW,0.25
2021,ROMS,CONI,0.25
2021,ROMS,YEWA,47
2021,ROMS,RWBL,31.5
2021,ROMS,NHWR,27.5
2021,ROMS,WAVI,15
2021,ROMS,REVI,14
2021,ROMS,EAWP,12
2021,ROMS,GRCA,10
2021,ROMS,TRES,10
2021,ROMS,COYE,8
2021,ROMS,BAOR,7.5
2021,ROMS,EAKI,7
2021,ROMS,BGGN,4
2021,ROMS,AMRO,3
2021,ROMS,BLJA,3
2021,ROMS,COGR,3
2021,ROMS,GCFL,3
2021,ROMS,BCCH,2
2021,ROMS,BHCO,2
2021,ROMS,DOWO,2
2021,ROMS,EASO,2
2021,ROMS,EUST,2
2021,ROMS,NOFL,2
2021,ROMS,YBCU,2
2021,ROMS,RBWO,1.5
2021,ROMS,AMRE,1
2021,ROMS,AMWO,1
2021,ROMS,BAEA,1
2021,ROMS,NOCA,1
2021,ROMS,RTHU,1
2021,ROMS,SOSP,1
2021,ROMS,VIRA,1
2021,ROMS,MODO,0.5
2021,ROMS,RTHA,0.5
2021,ROWB,BRTH,0.25
2021,ROWB,WBNU,0.25
2021,ROWB,COYE,10.5
2021,ROWB,NHWR,10
2021,ROWB,RWBL,10
2021,ROWB,REVI,8.5
2021,ROWB,YEWA,8.5
2021,ROWB,EAWP,4
2021,ROWB,GRCA,4
2021,ROWB,MODO,4
2021,ROWB,TRES,4
2021,ROWB,AMRE,3
2021,ROWB,AMRO,3
2021,ROWB,BAOR,3
2021,ROWB,YBCU,3
2021,ROWB,BLJA,2
2021,ROWB,COGR,2
2021,ROWB,EAKI,2
2021,ROWB,EUST,2
2021,ROWB,EWPW,2
2021,ROWB,GCFL,2
2021,ROWB,INBU,2
2021,ROWB,RBWO,1.5
2021,ROWB,BAEA,1
2021,ROWB,BCCH,1
2021,ROWB,BHCO,1
2021,ROWB,CHSW,1
2021,ROWB,DOWO,1
2021,ROWB,EASO,1
2021,ROWB,EATO,1
2021,ROWB,NOFL,1
2021,ROWB,SCTA,1
2021,ROWB,SWSP,1
2021,ROWB,WITU,1
2021,ROWP,BEKI,0.25
2021,ROWP,WIFL,0.25
2021,ROWP,RWBL,28
2021,ROWP,YEWA,24
2021,ROWP,COYE,10
2021,ROWP,WAVI,7
2021,ROWP,EAKI,5.5
2021,ROWP,GRCA,5
2021,ROWP,NHWR,4.5
2021,ROWP,MODO,4
2021,ROWP,COGR,3
2021,ROWP,EAWP,3
2021,ROWP,MAWR,3
2021,ROWP,TRES,3
2021,ROWP,AMWO,2
2021,ROWP,BAOR,2
2021,ROWP,EUST,2
2021,ROWP,NOCA,2
2021,ROWP,OROR,2
2021,ROWP,REVI,2
2021,ROWP,YBCU,2
2021,ROWP,AMCR,1
2021,ROWP,AMRE,1
2021,ROWP,AMRO,1
2021,ROWP,BAEA,1
2021,ROWP,BCCH,1
2021,ROWP,CEDW,1
2021,ROWP,CHSW,1
2021,ROWP,EASO,1
2021,ROWP,GRHE,1
2021,ROWP,RTHU,1
2021,ROWP,WODU,1
2021,SRS1,TRES,0.25
2021,SRS1,RWBL,26
2021,SRS1,FISP,6
2021,SRS1,YEWA,5.5
2021,SRS1,CHSP,4
2021,SRS1,BRTH,2
2021,SRS1,NHWR,2
2021,SRS1,MALL,1.5
2021,SRS1,AMBI,1
2021,SRS1,COGR,1
2021,SRS1,EAKI,1
2021,SRS1,AMRO,0.5
2021,SRS1,KILL,0.5
2021,SRS2,BRTH,0.25
2021,SRS2,RWBL,13
2021,SRS2,YEWA,6
2021,SRS2,FISP,2.5
2021,SRS2,SOSP,2.5
2021,SRS2,CHSP,2
2021,SRS2,COYE,2
2021,SRS2,EAKI,1.5
2021,SRS2,AMBI,0.5
2021,SRS2,NHWR,0.5
2021,SRS2,MAWR,0.5
2021,STDP,AMRO,0.25
2021,STDP,YBCU,0.25
2021,STDP,YEWA,17.5
2021,STDP,RWBL,15.5
2021,STDP,COYE,15
2021,STDP,EATO,4.5
2021,STDP,EAKI,4
2021,STDP,CHSP,3
2021,STDP,TRES,3
2021,STDP,BRTH,2.5
2021,STDP,FISP,2.5
2021,STDP,BCCH,2
2021,STDP,COGR,2
2021,STDP,NHWR,2
2021,STDP,PBGR,2
2021,STDP,SOSP,2
2021,STDP,MODO,1.5
2021,STDP,AGOL,1
2021,STDP,BAOR,1
2021,STDP,BHCO,1
2021,STDP,CEDW,1
2021,STDP,MALL,1
2021,STDP,BLJA,0.5
2021,STDP,NOCA,0.5
2021,TMSL,NHWR,0.25
2021,TMSL,MALL,0.25
2021,TMSL,RWBL,20.5
2021,TMSL,YEWA,19
2021,TMSL,COYE,10
2021,TMSL,EATO,5
2021,TMSL,GRCA,4
2021,TMSL,NOCA,4
2021,TMSL,COGR,3.5
2021,TMSL,GCFL,3.5
2021,TMSL,BCCH,3
2021,TMSL,BLJA,3
2021,TMSL,MODO,3
2021,TMSL,YBCU,3
2021,TMSL,AMRO,2.5
2021,TMSL,CHSP,2.5
2021,TMSL,AMWO,2
2021,TMSL,CARW,2
2021,TMSL,REVI,2
2021,TMSL,TRES,2
2021,TMSL,WODU,2
2021,TMSL,EAKI,1.5
2021,TMSL,MAWR,1.5
2021,TMSL,HAWO,1
2021,TMSL,BRTH,0.5
2021,TMSL,FISP,0.5
2021,TMSL,GRHE,0.5
2021,TMSL,INBU,0.5
2021,TMSL,SOSP,0.5
2021,WPWC,NHWR,11
2021,WPWC,EATO,7
2021,WPWC,COYE,6
2021,WPWC,REVI,6
2021,WPWC,CHSP,3.5
2021,WPWC,AMRO,3
2021,WPWC,EAWP,3
2021,WPWC,MODO,2.5
2021,WPWC,BCCH,2
2021,WPWC,GCFL,2
2021,WPWC,GRCA,2
2021,WPWC,NOCA,2
2021,WPWC,PIWA,2
2021,WPWC,EAKI,1.5
2021,WPWC,YEWA,1.5
2021,WPWC,BLJA,1
2021,WPWC,CEDW,1
2021,WPWC,COGR,1
2021,WPWC,EWPW,1
2021,WPWC,SOSP,1
2021,WPWC,SSHA,1
2021,WPWC,YBCU,1
2021,WPWC,AMWO,0.5
2021,WPWC,CARW,0.5
2021,WPWC,EASO,0.5
2021,WPWC,HAWO,0.5
2021,WPWC,RWBL,0.5
