Orig Line,Full Site Name,Year at size,Area (ha) in year,Stage,Year,Species,# Territories,Number of visits,Census hours,Author1,Author2,Author3,Author4,Author5,Author6,Notes
1768,Tamarack Slough,1991,8.75,Middle,2005,SOSP,3.5,8,26.40,C. Friis,,,,,,
1769,Tamarack Slough,1991,8.75,Middle,2005,BCCH,3.0,8,26.40,C. Friis,,,,,,
1770,Tamarack Slough,1991,8.75,Middle,2005,BHCO,3.0,8,26.40,C. Friis,,,,,,
1771,Tamarack Slough,1991,8.75,Middle,2005,BRTH,3.0,8,26.40,C. Friis,,,,,,
1772,Tamarack Slough,1991,8.75,Middle,2005,EAKI,3.0,8,26.40,C. Friis,,,,,,
1773,Tamarack Slough,1991,8.75,Middle,2005,TRES,3.0,8,26.40,C. Friis,,,,,,
1774,Tamarack Slough,1991,8.75,Middle,2005,AMRO,2.0,8,26.40,C. Friis,,,,,,
1775,Tamarack Slough,1991,8.75,Middle,2005,AMWO,2.0,8,26.40,C. Friis,,,,,,
1776,Tamarack Slough,1991,8.75,Middle,2005,BGGN,2.0,8,26.40,C. Friis,,,,,,
1777,Tamarack Slough,1991,8.75,Middle,2005,CARW,2.0,8,26.40,C. Friis,,,,,,
1778,Tamarack Slough,1991,8.75,Middle,2005,CEDW,2.0,8,26.40,C. Friis,,,,,,
1779,Tamarack Slough,1991,8.75,Middle,2005,EAWP,2.0,8,26.40,C. Friis,,,,,,
1780,Tamarack Slough,1991,8.75,Middle,2005,EWPW,2.0,8,26.40,C. Friis,,,,,,
1781,Tamarack Slough,1991,8.75,Middle,2005,LEFL,2.0,8,26.40,C. Friis,,,,,,
1782,Tamarack Slough,1991,8.75,Middle,2005,MODO,2.0,8,26.40,C. Friis,,,,,,
1783,Tamarack Slough,1991,8.75,Middle,2005,SWSP,2.0,8,26.40,C. Friis,,,,,,
1784,Tamarack Slough,1991,8.75,Middle,2005,YBCU,2.0,8,26.40,C. Friis,,,,,,
1785,Tamarack Slough,1991,8.75,Middle,2005,AMGO,1.0,8,26.40,C. Friis,,,,,,
1786,Tamarack Slough,1991,8.75,Middle,2005,BLJA,1.0,8,26.40,C. Friis,,,,,,
1787,Tamarack Slough,1991,8.75,Middle,2005,CSWA,1.0,8,26.40,C. Friis,,,,,,
1788,Tamarack Slough,1991,8.75,Middle,2005,FISP,1.0,8,26.40,C. Friis,,,,,,
1789,Tamarack Slough,1991,8.75,Middle,2005,GCFL,1.0,8,26.40,C. Friis,,,,,,
1790,Tamarack Slough,1991,8.75,Middle,2005,MAWR,1.0,8,26.40,C. Friis,,,,,,
1791,Tamarack Slough,1991,8.75,Middle,2005,VIRA,1.0,8,26.40,C. Friis,,,,,,
1792,Tamarack Slough,1991,8.75,Middle,2005,WEVI,1.0,8,26.40,C. Friis,,,,,,
1793,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,TRES,9.5,11,49.70,C.-A. Wegenschimmel,,,,,,
1794,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,CHSP,5.0,11,49.70,C.-A. Wegenschimmel,,,,,,
1795,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,FISP,4.0,11,49.70,C.-A. Wegenschimmel,,,,,,
1796,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,BRTH,2.5,11,49.70,C.-A. Wegenschimmel,,,,,,
1797,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,COGR,2.5,11,49.70,C.-A. Wegenschimmel,,,,,,
1798,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,EAKI,2.5,11,49.70,C.-A. Wegenschimmel,,,,,,
1799,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,NOMO,2.5,11,49.70,C.-A. Wegenschimmel,,,,,,
1800,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,HOWR,2.0,11,49.70,C.-A. Wegenschimmel,,,,,,
1801,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,MODO,2.0,11,49.70,C.-A. Wegenschimmel,,,,,,
1802,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,RWBL,1.5,11,49.70,C.-A. Wegenschimmel,,,,,,
1803,Intergrading Dune - Swale Savannah,1991,11.00,Early,2006,GRCA,1.0,11,49.70,C.-A. Wegenschimmel,,,,,,
1804,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,EWPW,+,10,39.50,M. Boyd,,,,,,
1805,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,RWBL,30.0,10,39.50,M. Boyd,,,,,,
1806,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,YWAR,15.5,10,39.50,M. Boyd,,,,,,
1807,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,COYE,11.0,10,39.50,M. Boyd,,,,,,
1808,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,SOSP,9.5,10,39.50,M. Boyd,,,,,,
1809,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,EAKI,5.0,10,39.50,M. Boyd,,,,,,
1810,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,HOWR,5.0,10,39.50,M. Boyd,,,,,,
1811,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,BAOR,3.5,10,39.50,M. Boyd,,,,,,
1812,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,CHSP,3.0,10,39.50,M. Boyd,,,,,,
1813,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,MODO,2.5,10,39.50,M. Boyd,,,,,,
1814,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,TRES,2.5,10,39.50,M. Boyd,,,,,,
1815,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,EATO,2.0,10,39.50,M. Boyd,,,,,,
1816,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,FISP,2.0,10,39.50,M. Boyd,,,,,,
1817,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,SWSP,2.0,10,39.50,M. Boyd,,,,,,
1818,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,AMRO,1.5,10,39.50,M. Boyd,,,,,,
1819,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,EAWP,1.5,10,39.50,M. Boyd,,,,,,
1820,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,REVI,1.5,10,39.50,M. Boyd,,,,,,
1821,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,BCCH,1.0,10,39.50,M. Boyd,,,,,,
1822,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,COGR,1.0,10,39.50,M. Boyd,,,,,,
1823,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,HOME,1.0,10,39.50,M. Boyd,,,,,,
1824,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,LEFL,1.0,10,39.50,M. Boyd,,,,,,
1825,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,PBGR,1.0,10,39.50,M. Boyd,,,,,,
1826,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,WAVI,1.0,10,39.50,M. Boyd,,,,,,
1827,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,GCFL,0.5,10,39.50,M. Boyd,,,,,,
1828,Sedge - Tamarack Dune Pond,1991,10.00,Middle,2006,NRWS,0.5,10,39.50,M. Boyd,,,,,,
1829,Sedge - Rush Swale #1,1991,9.25,Early,2007,CEDW,+,9,19.80,F.I. Nicoll,,,,,,
1830,Sedge - Rush Swale #1,1991,9.25,Early,2007,YWAR,+,9,19.80,F.I. Nicoll,,,,,,
1831,Sedge - Rush Swale #1,1991,9.25,Early,2007,CHSP,5.5,9,19.80,F.I. Nicoll,,,,,,
1832,Sedge - Rush Swale #1,1991,9.25,Early,2007,RWBL,5.0,9,19.80,F.I. Nicoll,,,,,,
1833,Sedge - Rush Swale #1,1991,9.25,Early,2007,SOSP,3.5,9,19.80,F.I. Nicoll,,,,,,
1834,Sedge - Rush Swale #1,1991,9.25,Early,2007,FISP,3.0,9,19.80,F.I. Nicoll,,,,,,
1835,Sedge - Rush Swale #1,1991,9.25,Early,2007,KILL,2.5,9,19.80,F.I. Nicoll,,,,,,
1836,Sedge - Rush Swale #1,1991,9.25,Early,2007,EAKI,1.0,9,19.80,F.I. Nicoll,,,,,,
1837,Sedge - Rush Swale #1,1991,9.25,Early,2007,NOMO,1.0,9,19.80,F.I. Nicoll,,,,,,
1838,Sedge - Rush Swale #1,1991,9.25,Early,2007,SPSA,1.0,9,19.80,F.I. Nicoll,,,,,,
1839,Sedge - Rush Swale #2,1991,9.25,Early,2007,FISP,+,9,17.00,F.I. Nicoll,,,,,,
1840,Sedge - Rush Swale #2,1991,9.25,Early,2007,WIFL,+,9,17.00,F.I. Nicoll,,,,,,
1841,Sedge - Rush Swale #2,1991,9.25,Early,2007,RWBL,5.0,9,17.00,F.I. Nicoll,,,,,,
1842,Sedge - Rush Swale #2,1991,9.25,Early,2007,SOSP,4.5,9,17.00,F.I. Nicoll,,,,,,
1843,Sedge - Rush Swale #2,1991,9.25,Early,2007,CHSP,4.0,9,17.00,F.I. Nicoll,,,,,,
1844,Sedge - Rush Swale #2,1991,9.25,Early,2007,KILL,2.0,9,17.00,F.I. Nicoll,,,,,,
1845,Sedge - Rush Swale #2,1991,9.25,Early,2007,TRES,1.0,9,17.00,F.I. Nicoll,,,,,,
1846,Sedge - Rush Swale #2,1991,9.25,Early,2007,AMRO,0.5,9,17.00,F.I. Nicoll,,,,,,
1847,Sedge - Rush Swale #2,1991,9.25,Early,2007,SPSA,0.5,9,17.00,F.I. Nicoll,,,,,,
1848,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,YWAR,14.5,11,38.00,F.I. Nicoll,,,,,,
1849,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,HOWR,12.0,11,38.00,F.I. Nicoll,,,,,,
1850,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,GRCA,7.0,11,38.00,F.I. Nicoll,,,,,,
1851,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,EATO,6.0,11,38.00,F.I. Nicoll,,,,,,
1852,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,COYE,5.5,11,38.00,F.I. Nicoll,,,,,,
1853,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,CHSP,4.0,11,38.00,F.I. Nicoll,,,,,,
1854,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,EAWP,4.0,11,38.00,F.I. Nicoll,,,,,,
1855,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,EWPW,4.0,11,38.00,F.I. Nicoll,,,,,,
1856,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,REVI,4.0,11,38.00,F.I. Nicoll,,,,,,
1857,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,NOCA,3.0,11,38.00,F.I. Nicoll,,,,,,
1858,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,RWBL,2.5,11,38.00,F.I. Nicoll,,,,,,
1859,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,FISP,2.0,11,38.00,F.I. Nicoll,,,,,,
1860,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,GCFL,2.0,11,38.00,F.I. Nicoll,,,,,,
1861,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,AMRO,1.5,11,38.00,F.I. Nicoll,,,,,,
1862,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,BAOR,1.5,11,38.00,F.I. Nicoll,,,,,,
1863,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,BCCH,1.0,11,38.00,F.I. Nicoll,,,,,,
1864,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,BLJA,1.0,11,38.00,F.I. Nicoll,,,,,,
1865,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,EAKI,1.0,11,38.00,F.I. Nicoll,,,,,,
1866,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,MAWA,1.0,11,38.00,F.I. Nicoll,,,,,,
1867,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,MODO,1.0,11,38.00,F.I. Nicoll,,,,,,
1868,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,YSFL,1.0,11,38.00,F.I. Nicoll,,,,,,
1869,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,PIWA,1.0,11,38.00,F.I. Nicoll,,,,,,
1870,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,RBNU,1.0,11,38.00,F.I. Nicoll,,,,,,
1871,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,SOSP,1.0,11,38.00,F.I. Nicoll,,,,,,
1872,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,YBCU,1.0,11,38.00,F.I. Nicoll,,,,,,
1873,White Pine - White Cedar Savannah,1991,9.25,Middle,2007,WODU,0.5,11,38.00,F.I. Nicoll,,,,,,
1874,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,RWBL,7.5,8,25.00,S. Cooleman,,,,,,
1875,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,FISP,7.0,8,25.00,S. Cooleman,,,,,,
1876,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,EAKI,3.0,8,25.00,S. Cooleman,,,,,,
1877,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,TRES,2.5,8,25.00,S. Cooleman,,,,,,
1878,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,CHSP,2.0,8,25.00,S. Cooleman,,,,,,
1879,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,COYE,2.0,8,25.00,S. Cooleman,,,,,,
1880,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,YWAR,2.0,8,25.00,S. Cooleman,,,,,,
1881,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,AMGO,1.0,8,25.00,S. Cooleman,,,,,,
1882,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,AMWO,1.0,8,25.00,S. Cooleman,,,,,,
1883,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,BAOR,1.0,8,25.00,S. Cooleman,,,,,,
1884,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,CEDW,1.0,8,25.00,S. Cooleman,,,,,,
1885,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,EUST,1.0,8,25.00,S. Cooleman,,,,,,
1886,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,NOMO,1.0,8,25.00,S. Cooleman,,,,,,
1887,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,NRWS,1.0,8,25.00,S. Cooleman,,,,,,
1888,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,BRTH,0.5,8,25.00,S. Cooleman,,,,,,
1889,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2008,SOSP,0.5,8,25.00,S. Cooleman,,,,,,
1890,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,EUST, +,8,n.a,E.A. Martinez,,,,,,
1891,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,SOSP, +,8,n.a,E.A. Martinez,,,,,,
1892,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,CHSP,6.5,8,n.a,E.A. Martinez,,,,,,
1893,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,FISP,6.0,8,n.a,E.A. Martinez,,,,,,
1894,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,RWBL,5.0,8,n.a,E.A. Martinez,,,,,,
1895,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,HOWR,4.0,8,n.a,E.A. Martinez,,,,,,
1896,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,TRES,4.0,8,n.a,E.A. Martinez,,,,,,
1897,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,CEDW,2.0,8,n.a,E.A. Martinez,,,,,,
1898,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,EAKI,2.0,8,n.a,E.A. Martinez,,,,,,
1899,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,EAWP,2.0,8,n.a,E.A. Martinez,,,,,,
1900,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,KILL,2.0,8,n.a,E.A. Martinez,,,,,,
1901,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,AMRO,1.0,8,n.a,E.A. Martinez,,,,,,
1902,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,BHCO,1.0,8,n.a,E.A. Martinez,,,,,,
1903,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,NOMO,1.0,8,n.a,E.A. Martinez,,,,,,
1904,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,YWAR,1.0,8,n.a,E.A. Martinez,,,,,,
1905,Dry Cottonwood Sand Dune,1991,10.00,Early,2008,AMGO,0.5,8,n.a,E.A. Martinez,,,,,,
1906,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,CHSP,5.5,8,27.00,S. Cooleman,,,,,,
1907,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,FISP,5.0,8,27.00,S. Cooleman,,,,,,
1908,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,TRES,5.0,8,27.00,S. Cooleman,,,,,,
1909,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,RWBL,4.0,8,27.00,S. Cooleman,,,,,,
1910,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,HOWR,3.0,8,27.00,S. Cooleman,,,,,,
1911,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,BRTH,2.0,8,27.00,S. Cooleman,,,,,,
1912,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,EAKI,2.0,8,27.00,S. Cooleman,,,,,,
1913,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,EUST,2.0,8,27.00,S. Cooleman,,,,,,
1914,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,GRCA,2.0,8,27.00,S. Cooleman,,,,,,
1915,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,KILL,2.0,8,27.00,S. Cooleman,,,,,,
1916,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,AMRO,1.5,8,27.00,S. Cooleman,,,,,,
1917,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,SOSP,1.5,8,27.00,S. Cooleman,,,,,,
1918,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,AMWO,1.0,8,27.00,S. Cooleman,,,,,,
1919,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,COGR,1.0,8,27.00,S. Cooleman,,,,,,
1920,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,EWPW,1.0,8,27.00,S. Cooleman,,,,,,
1921,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,NOMO,1.0,8,27.00,S. Cooleman,,,,,,
1922,Intergrading Dune - Swale Savannah,1991,11.00,Early,2008,YBCU,1.0,8,27.00,S. Cooleman,,,,,,
1923,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,YWAR,18.0,n.a.,n.a.,n.a. ,,,,,,
1924,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,HOWR,10.0,n.a.,n.a.,n.a. ,,,,,,
1925,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,RWBL,6.0,n.a.,n.a.,n.a. ,,,,,,
1926,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,BAOR,4.5,n.a.,n.a.,n.a. ,,,,,,
1927,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,COYE,4.5,n.a.,n.a.,n.a. ,,,,,,
1928,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,EAWP,4.5,n.a.,n.a.,n.a. ,,,,,,
1929,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,TRES,4.0,n.a.,n.a.,n.a. ,,,,,,
1930,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,BGGN,3.0,n.a.,n.a.,n.a. ,,,,,,
1931,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,FISP,3.0,n.a.,n.a.,n.a. ,,,,,,
1932,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,GRCA,3.0,n.a.,n.a.,n.a. ,,,,,,
1933,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,WAVI,3.0,n.a.,n.a.,n.a. ,,,,,,
1934,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,BHCO,2.0,n.a.,n.a.,n.a. ,,,,,,
1935,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,DOWO,2.0,n.a.,n.a.,n.a. ,,,,,,
1936,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,OROR,2.0,n.a.,n.a.,n.a. ,,,,,,
1937,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,SOSP,2.0,n.a.,n.a.,n.a. ,,,,,,
1938,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,AMWO,1.0,n.a.,n.a.,n.a. ,,,,,,
1939,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,BCCH,1.0,n.a.,n.a.,n.a. ,,,,,,
1940,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,BLJA,1.0,n.a.,n.a.,n.a. ,,,,,,
1941,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,CEDW,1.0,n.a.,n.a.,n.a. ,,,,,,
1942,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,COGR,1.0,n.a.,n.a.,n.a. ,,,,,,
1943,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,EAKI,1.0,n.a.,n.a.,n.a. ,,,,,,
1944,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,EATO,1.0,n.a.,n.a.,n.a. ,,,,,,
1945,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,EUST,1.0,n.a.,n.a.,n.a. ,,,,,,
1946,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,EWPW,1.0,n.a.,n.a.,n.a. ,,,,,,
1947,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,GCFL,1.0,n.a.,n.a.,n.a. ,,,,,,
1948,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,INBU,1.0,n.a.,n.a.,n.a. ,,,,,,
1949,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,YSFL,1.0,n.a.,n.a.,n.a. ,,,,,,
1950,Red Ash - Red Oak Savannah,1991,10.25,Late,2008,REVI,1.0,n.a.,n.a.,n.a. ,,,,,,
1951,Red Oak - White Birch Savannah,1991,10.00,Late,2008,YWAR,12.0,n.a.,n.a.,n.a. ,,,,,,
1952,Red Oak - White Birch Savannah,1991,10.00,Late,2008,HOWR,10.0,n.a.,n.a.,n.a. ,,,,,,
1953,Red Oak - White Birch Savannah,1991,10.00,Late,2008,BAOR,6.0,n.a.,n.a.,n.a. ,,,,,,
1954,Red Oak - White Birch Savannah,1991,10.00,Late,2008,COYE,5.0,n.a.,n.a.,n.a. ,,,,,,
1955,Red Oak - White Birch Savannah,1991,10.00,Late,2008,RWBL,5.0,n.a.,n.a.,n.a. ,,,,,,
1956,Red Oak - White Birch Savannah,1991,10.00,Late,2008,GRCA,4.0,n.a.,n.a.,n.a. ,,,,,,
1957,Red Oak - White Birch Savannah,1991,10.00,Late,2008,BLJA,3.0,n.a.,n.a.,n.a. ,,,,,,
1958,Red Oak - White Birch Savannah,1991,10.00,Late,2008,EAWP,3.0,n.a.,n.a.,n.a. ,,,,,,
1959,Red Oak - White Birch Savannah,1991,10.00,Late,2008,GCFL,3.0,n.a.,n.a.,n.a. ,,,,,,
1960,Red Oak - White Birch Savannah,1991,10.00,Late,2008,TRES,3.0,n.a.,n.a.,n.a. ,,,,,,
1961,Red Oak - White Birch Savannah,1991,10.00,Late,2008,RBWO,2.0,n.a.,n.a.,n.a. ,,,,,,
1962,Red Oak - White Birch Savannah,1991,10.00,Late,2008,REVI,2.0,n.a.,n.a.,n.a. ,,,,,,
1963,Red Oak - White Birch Savannah,1991,10.00,Late,2008,EAKI,1.5,n.a.,n.a.,n.a. ,,,,,,
1964,Red Oak - White Birch Savannah,1991,10.00,Late,2008,FISP,1.5,n.a.,n.a.,n.a. ,,,,,,
1965,Red Oak - White Birch Savannah,1991,10.00,Late,2008,AMRO,1.0,n.a.,n.a.,n.a. ,,,,,,
1966,Red Oak - White Birch Savannah,1991,10.00,Late,2008,AMWO,1.0,n.a.,n.a.,n.a. ,,,,,,
1967,Red Oak - White Birch Savannah,1991,10.00,Late,2008,BCCH,1.0,n.a.,n.a.,n.a. ,,,,,,
1968,Red Oak - White Birch Savannah,1991,10.00,Late,2008,BHCO,1.0,n.a.,n.a.,n.a. ,,,,,,
1969,Red Oak - White Birch Savannah,1991,10.00,Late,2008,COGR,1.0,n.a.,n.a.,n.a. ,,,,,,
1970,Red Oak - White Birch Savannah,1991,10.00,Late,2008,DOWO,1.0,n.a.,n.a.,n.a. ,,,,,,
1971,Red Oak - White Birch Savannah,1991,10.00,Late,2008,EWPW,1.0,n.a.,n.a.,n.a. ,,,,,,
1972,Red Oak - White Birch Savannah,1991,10.00,Late,2008,HAWO,1.0,n.a.,n.a.,n.a. ,,,,,,
1973,Red Oak - White Birch Savannah,1991,10.00,Late,2008,INBU,1.0,n.a.,n.a.,n.a. ,,,,,,
1974,Red Oak - White Birch Savannah,1991,10.00,Late,2008,MODO,1.0,n.a.,n.a.,n.a. ,,,,,,
1975,Red Oak - White Birch Savannah,1991,10.00,Late,2008,RTHA,1.0,n.a.,n.a.,n.a. ,,,,,,
1976,Red Oak - White Birch Savannah,1991,10.00,Late,2008,YBCU,1.0,n.a.,n.a.,n.a. ,,,,,,
1977,Red Oak - White Birch Savannah,1991,10.00,Late,2008,EATO,0.5,n.a.,n.a.,n.a. ,,,,,,
1978,Red Oak - White Birch Savannah,1991,10.00,Late,2008,YSFL,0.5,n.a.,n.a.,n.a. ,,,,,,
1979,Red Oak - White Pine Savannah,1991,11.00,Late,2008,RWBL,12.5,8,n.a.,E.A. Martinez,,,,,,
1980,Red Oak - White Pine Savannah,1991,11.00,Late,2008,YWAR,10.0,8,n.a.,E.A. Martinez,,,,,,
1981,Red Oak - White Pine Savannah,1991,11.00,Late,2008,EAWP,5.0,8,n.a.,E.A. Martinez,,,,,,
1982,Red Oak - White Pine Savannah,1991,11.00,Late,2008,GRCA,4.0,8,n.a.,E.A. Martinez,,,,,,
1983,Red Oak - White Pine Savannah,1991,11.00,Late,2008,REVI,4.0,8,n.a.,E.A. Martinez,,,,,,
1984,Red Oak - White Pine Savannah,1991,11.00,Late,2008,BAOR,3.0,8,n.a.,E.A. Martinez,,,,,,
1985,Red Oak - White Pine Savannah,1991,11.00,Late,2008,EAKI,3.0,8,n.a.,E.A. Martinez,,,,,,
1986,Red Oak - White Pine Savannah,1991,11.00,Late,2008,EUST,3.0,8,n.a.,E.A. Martinez,,,,,,
1987,Red Oak - White Pine Savannah,1991,11.00,Late,2008,HOWR,3.0,8,n.a.,E.A. Martinez,,,,,,
1988,Red Oak - White Pine Savannah,1991,11.00,Late,2008,TRES,3.0,8,n.a.,E.A. Martinez,,,,,,
1989,Red Oak - White Pine Savannah,1991,11.00,Late,2008,WAVI,2.0,8,n.a.,E.A. Martinez,,,,,,
1990,Red Oak - White Pine Savannah,1991,11.00,Late,2008,AMRO,1.5,8,n.a.,E.A. Martinez,,,,,,
1991,Red Oak - White Pine Savannah,1991,11.00,Late,2008,AMWO,1.0,8,n.a.,E.A. Martinez,,,,,,
1992,Red Oak - White Pine Savannah,1991,11.00,Late,2008,CHSP,1.0,8,n.a.,E.A. Martinez,,,,,,
1993,Red Oak - White Pine Savannah,1991,11.00,Late,2008,COYE,1.0,8,n.a.,E.A. Martinez,,,,,,
